28/9/2019,Average Tone,5.5679
29/9/2019,Average Tone,-2.4038
30/9/2019,Average Tone,-0.1709
1/10/2019,Average Tone,1.5673
2/10/2019,Average Tone,1.4178
3/10/2019,Average Tone,0.7872
4/10/2019,Average Tone,1.6081
5/10/2019,Average Tone,0
6/10/2019,Average Tone,-0.4463
7/10/2019,Average Tone,1.3302
8/10/2019,Average Tone,0.0496
9/10/2019,Average Tone,0.3605
10/10/2019,Average Tone,0.4232
11/10/2019,Average Tone,0
12/10/2019,Average Tone,-0.9436
13/10/2019,Average Tone,0
14/10/2019,Average Tone,1.1418
15/10/2019,Average Tone,0.0078
16/10/2019,Average Tone,0.829
17/10/2019,Average Tone,-0.954
18/10/2019,Average Tone,0.3662
19/10/2019,Average Tone,0.1355
20/10/2019,Average Tone,1.5873
21/10/2019,Average Tone,-0.4629
22/10/2019,Average Tone,0.2378
23/10/2019,Average Tone,1.1775
24/10/2019,Average Tone,-0.103
25/10/2019,Average Tone,-1.1752
26/10/2019,Average Tone,0
27/10/2019,Average Tone,0.6813
28/10/2019,Average Tone,0.2966
29/10/2019,Average Tone,-0.921
30/10/2019,Average Tone,0.362
31/10/2019,Average Tone,2.2327
1/11/2019,Average Tone,0.0205
2/11/2019,Average Tone,0
3/11/2019,Average Tone,0.0318
4/11/2019,Average Tone,-0.8297
5/11/2019,Average Tone,0.1145
6/11/2019,Average Tone,0.1832
7/11/2019,Average Tone,0.5625
8/11/2019,Average Tone,0.9107
9/11/2019,Average Tone,0.9307
10/11/2019,Average Tone,-0.4559
11/11/2019,Average Tone,0.3972
12/11/2019,Average Tone,0.2852
13/11/2019,Average Tone,-1.1592
14/11/2019,Average Tone,-1.1544
15/11/2019,Average Tone,0.1019
16/11/2019,Average Tone,0
17/11/2019,Average Tone,0.8847
18/11/2019,Average Tone,-3.0486
19/11/2019,Average Tone,-2.2917
20/11/2019,Average Tone,1.2799
21/11/2019,Average Tone,0.2106
22/11/2019,Average Tone,-0.3205
23/11/2019,Average Tone,0
24/11/2019,Average Tone,1.4454
25/11/2019,Average Tone,0.3992
26/11/2019,Average Tone,-0.3864
27/11/2019,Average Tone,-1.5676
28/11/2019,Average Tone,-0.7093
29/11/2019,Average Tone,-1.2812
30/11/2019,Average Tone,0.7292
1/12/2019,Average Tone,1.5576
2/12/2019,Average Tone,-1.2189
3/12/2019,Average Tone,-0.9352
4/12/2019,Average Tone,0.5912
5/12/2019,Average Tone,0.2282
6/12/2019,Average Tone,0
7/12/2019,Average Tone,0
8/12/2019,Average Tone,0.4662
9/12/2019,Average Tone,-2.7847
10/12/2019,Average Tone,-1.1041
11/12/2019,Average Tone,0.4464
12/12/2019,Average Tone,1.5664
13/12/2019,Average Tone,-1.3161
14/12/2019,Average Tone,0
15/12/2019,Average Tone,1.0022
16/12/2019,Average Tone,-0.1261
17/12/2019,Average Tone,0.5491
18/12/2019,Average Tone,-1.0718
19/12/2019,Average Tone,-0.5152
20/12/2019,Average Tone,0
21/12/2019,Average Tone,2.3933
22/12/2019,Average Tone,-0.3884
23/12/2019,Average Tone,2.2532
24/12/2019,Average Tone,3.1596
25/12/2019,Average Tone,2.6859
26/12/2019,Average Tone,-1.7804
27/12/2019,Average Tone,0.149
28/12/2019,Average Tone,0
29/12/2019,Average Tone,-0.288
30/12/2019,Average Tone,-1.649
31/12/2019,Average Tone,-0.2392
1/1/2020,Average Tone,-0.8921
2/1/2020,Average Tone,-0.0545
3/1/2020,Average Tone,-1.3224
4/1/2020,Average Tone,-6.2888
5/1/2020,Average Tone,-1.2566
6/1/2020,Average Tone,1.2285
7/1/2020,Average Tone,1.8484
8/1/2020,Average Tone,-0.7489
9/1/2020,Average Tone,1.5601
10/1/2020,Average Tone,-1.4733
11/1/2020,Average Tone,1.6873
12/1/2020,Average Tone,-1.5381
13/1/2020,Average Tone,1.8307
14/1/2020,Average Tone,0.4589
15/1/2020,Average Tone,-0.6974
16/1/2020,Average Tone,1.8039
17/1/2020,Average Tone,1.5229
18/1/2020,Average Tone,0.4619
19/1/2020,Average Tone,1.6264
20/1/2020,Average Tone,1.0831
21/1/2020,Average Tone,0.4496
22/1/2020,Average Tone,-0.4105
23/1/2020,Average Tone,2.1305
24/1/2020,Average Tone,-2.6999
25/1/2020,Average Tone,-0.4636
26/1/2020,Average Tone,0.1179
27/1/2020,Average Tone,0.0728
28/1/2020,Average Tone,-1.4975
29/1/2020,Average Tone,-3.6585
30/1/2020,Average Tone,4.1422
31/1/2020,Average Tone,-0.2269
1/2/2020,Average Tone,0.6737
2/2/2020,Average Tone,-5.119
3/2/2020,Average Tone,0.0633
4/2/2020,Average Tone,1.1104
5/2/2020,Average Tone,0
6/2/2020,Average Tone,-0.9569
7/2/2020,Average Tone,0.0637
8/2/2020,Average Tone,3.213
9/2/2020,Average Tone,-1.8213
10/2/2020,Average Tone,-1.7513
11/2/2020,Average Tone,1.8116
12/2/2020,Average Tone,2.2213
13/2/2020,Average Tone,1.7118
14/2/2020,Average Tone,-1.0279
15/2/2020,Average Tone,0.2716
16/2/2020,Average Tone,-2.2196
17/2/2020,Average Tone,-2.4913
18/2/2020,Average Tone,-1.7805
19/2/2020,Average Tone,0.0766
20/2/2020,Average Tone,0.1113
21/2/2020,Average Tone,1.4297
22/2/2020,Average Tone,3.3228
23/2/2020,Average Tone,-1.8813
24/2/2020,Average Tone,1.8603
25/2/2020,Average Tone,-0.3646
26/2/2020,Average Tone,0.7638
27/2/2020,Average Tone,-0.1387
28/2/2020,Average Tone,0.1516
29/2/2020,Average Tone,-2.6301
1/3/2020,Average Tone,-3.8161
2/3/2020,Average Tone,1.097
3/3/2020,Average Tone,-0.271
4/3/2020,Average Tone,-0.2743
5/3/2020,Average Tone,0.2734
6/3/2020,Average Tone,0.1059
7/3/2020,Average Tone,3.1192
8/3/2020,Average Tone,1.1395
9/3/2020,Average Tone,0
10/3/2020,Average Tone,-1.4092
11/3/2020,Average Tone,1.6694
12/3/2020,Average Tone,-1.3604
13/3/2020,Average Tone,0.8514
14/3/2020,Average Tone,0
15/3/2020,Average Tone,-1.6735
16/3/2020,Average Tone,2.1868
17/3/2020,Average Tone,-0.9501
18/3/2020,Average Tone,-2.1598
19/3/2020,Average Tone,1.2277
20/3/2020,Average Tone,0.7334
21/3/2020,Average Tone,1.7892
22/3/2020,Average Tone,-1.0382
23/3/2020,Average Tone,-0.2137
24/3/2020,Average Tone,0.3732
25/3/2020,Average Tone,-0.925
26/3/2020,Average Tone,0.2692
27/3/2020,Average Tone,2.5999
28/3/2020,Average Tone,0.8475
29/3/2020,Average Tone,-0.9829
30/3/2020,Average Tone,0.3891
31/3/2020,Average Tone,1.346
1/4/2020,Average Tone,-0.6152
2/4/2020,Average Tone,-0.4225
3/4/2020,Average Tone,1.9058
4/4/2020,Average Tone,0.6718
5/4/2020,Average Tone,-0.5527
6/4/2020,Average Tone,2.4055
7/4/2020,Average Tone,0.9124
8/4/2020,Average Tone,-0.3479
9/4/2020,Average Tone,-1.143
10/4/2020,Average Tone,-0.0305
11/4/2020,Average Tone,-0.8287
12/4/2020,Average Tone,1.627
13/4/2020,Average Tone,-0.063
14/4/2020,Average Tone,0.3527
15/4/2020,Average Tone,1.4165
16/4/2020,Average Tone,-0.9157
17/4/2020,Average Tone,0.4866
18/4/2020,Average Tone,1.6037
19/4/2020,Average Tone,0.3532
20/4/2020,Average Tone,0.354
21/4/2020,Average Tone,-1.9532
22/4/2020,Average Tone,0.3418
23/4/2020,Average Tone,0.8631
24/4/2020,Average Tone,-0.6359
25/4/2020,Average Tone,-1.8047
26/4/2020,Average Tone,-0.694
27/4/2020,Average Tone,-1.1202
28/4/2020,Average Tone,1.9391
29/4/2020,Average Tone,-0.7232
30/4/2020,Average Tone,0.3041
1/5/2020,Average Tone,-2.6658
2/5/2020,Average Tone,-0.3022
3/5/2020,Average Tone,-2.1658
4/5/2020,Average Tone,1.1008
5/5/2020,Average Tone,-0.1549
6/5/2020,Average Tone,0.8151
7/5/2020,Average Tone,-0.5264
8/5/2020,Average Tone,-0.093
9/5/2020,Average Tone,1.326
10/5/2020,Average Tone,0.6242
11/5/2020,Average Tone,1.1874
12/5/2020,Average Tone,0.3962
13/5/2020,Average Tone,-1.593
14/5/2020,Average Tone,0.3616
